UNIQUE_ID,COLLISION_ID,PERSON_ID,PERSON_TYPE,PERSON_INJURY,PERSON_SEX,PERSON_AGE,VEHICLE_ID,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,CRASH_DATETIME
9252684,3920736,b7ada193-76a1-4f14-8c1b-e311b2d7b3de,OCCUPANT,INJURED,M,63.0,18647223.0,Not Ejected,Conscious,Elbow-Lower-Arm-Hand,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,06/14/2018,10:05,,,40.59359,-73.99613,"(40.59359, -73.99613)",BELT PARKWAY                    ,,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,USPS,,,,2018-06-14 10:05:00
6760403,3587071,3172393,OCCUPANT,UNSPECIFIED,M,36.0,17426335.0,,,,,,,,,Registrant,,,12/25/2016,22:00,QUEENS,11428.0,40.71616,-73.744774,"(40.71616, -73.744774)",JAMAICA AVENUE                  ,213 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Sedan,,,,2016-12-25 22:00:00
9593169,4038722,9a11ae9e-10bd-4914-a357-9220144fbb67,OCCUPANT,UNSPECIFIED,,0.0,18814861.0,,,,,,,,,Registrant,,,12/05/2018,10:43,,,40.75595,-73.99074,"(40.75595, -73.99074)",WEST 40 STREET                  ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Lane Changing,,,,Taxi,Flat Bed,,,,2018-12-05 10:43:00
9031029,4085741,b3279a1d-6cc0-4ba1-bee2-76266a28e93f,OCCUPANT,UNSPECIFIED,M,54.0,18537837.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,02/23/2019,0:01,MANHATTAN,10001.0,40.752686,-74.000534,"(40.752686, -74.000534)",WEST 31 STREET                  ,10 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2019-02-23 00:01:00
12074743,4490350,292958a8-9e5a-48d1-a418-570a8cf2fdc5,OCCUPANT,UNSPECIFIED,,,20134912.0,,,,,,,,,Registrant,,,12/28/2021,19:53,BRONX,10474.0,40.811043,-73.88073,"(40.811043, -73.88073)",OAK POINT AVENUE,HALLECK STREET,,4.0,0.0,0,0,0,0,4,0,Unspecified,Unspecified,,,,Box Truck,Sedan,,,,2021-12-28 19:53:00
6752823,3563471,2749272,OCCUPANT,UNSPECIFIED,F,60.0,17422699.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,11/19/2016,5:45,,,40.667236,-73.770004,"(40.667236, -73.770004)",BELT PARKWAY                    ,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2016-11-19 05:45:00
5751397,3419517,212977,OCCUPANT,UNSPECIFIED,M,59.0,16946226.0,,,,,,,,,Registrant,,,03/30/2016,10:10,BROOKLYN,11213.0,,,,PARK PLACE                      ,TROY AVENUE,,1.0,0.0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,4 dr sedan,Bike,,,,2016-03-30 10:10:00
7930647,3800545,38b176f3-341e-4f58-a2a9-69dc1e8e1ccb,OCCUPANT,UNSPECIFIED,M,52.0,17994718.0,,,,,,,,,Registrant,,,11/30/2017,14:50,,,40.798256,-73.82744,"(40.798256, -73.82744)",BRONX WHITESTONE BRIDGE         ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Box Truck,Sedan,,,,2017-11-30 14:50:00
7419419,3873156,92518ab8-d218-48c9-a8f2-2067d8f255e0,OCCUPANT,UNSPECIFIED,F,41.0,17744439.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,03/31/2018,16:20,STATEN ISLAND,10312.0,40.55057,-74.16758,"(40.55057, -74.16758)",RICHMOND AVENUE                 ,KATAN AVENUE,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,Sedan,Pick-up Truck,,,,2018-03-31 16:20:00
11999830,4470259,d06de84f-2acd-4498-a82a-72bd901e0495,OCCUPANT,UNSPECIFIED,F,60.0,20091885.0,,,,,,,,,Registrant,,,10/19/2021,8:56,,,40.65227,-73.920746,"(40.6522703, -73.9207436)",RALPH AVENUE,CHURCH AVENUE,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,Station Wagon/Sport Utility Vehicle,,,,,2021-10-19 08:56:00
12326877,4555877,7e48c072-5c08-4714-8638-4b2a738076dd,OCCUPANT,UNSPECIFIED,M,55.0,20280171.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,08/13/2022,15:45,BROOKLYN,11207.0,40.67591,-73.89492,"(40.67591, -73.89492)",ATLANTIC AVENUE,VERMONT STREET,,4.0,0.0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2022-08-13 15:45:00
11152824,3641125,79c7a935-3a88-4d7e-a525-954d10f098f5,OCCUPANT,UNSPECIFIED,M,45.0,19607788.0,,,,,,,,,Registrant,,,03/29/2017,11:40,,,40.695385,-73.840355,"(40.695385, -73.840355)",107 STREET                      ,JAMAICA AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,Box Truck,Station Wagon/Sport Utility Vehicle,,,,2017-03-29 11:40:00
9374823,3936736,053bef4c-3b8c-423f-88f0-bac51c0fb316,OCCUPANT,UNSPECIFIED,M,21.0,18707243.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/08/2018,7:20,BROOKLYN,11211.0,40.70774,-73.95361,"(40.70774, -73.95361)",SOUTH 5 STREET                  ,HOOPER STREET,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2018-07-08 07:20:00
9272787,3946791,6c6ba658-aa9c-4a3e-995e-57bb29630e79,OCCUPANT,UNSPECIFIED,,0.0,18657041.0,,,,,,,,,Registrant,,,07/21/2018,17:15,BRONX,10467.0,40.86403,-73.86742,"(40.86403, -73.86742)",,,2563      WHITE PLAINS ROAD             ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2018-07-21 17:15:00
7010364,3683854,a43ca3f8-0e78-49a3-9e3d-bd29fd4c06cd,OCCUPANT,UNSPECIFIED,F,74.0,17546261.0,,,,,,,,,Registrant,,,06/04/2017,8:00,,,40.62391,-74.16741,"(40.62391, -74.16741)",SOUTH AVENUE                    ,AMADOR STREET,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,Sedan,Sedan,,,,2017-06-04 08:00:00
7550293,3878335,ab63422a-a90b-4eff-9564-6785b12c705e,OCCUPANT,UNSPECIFIED,,,,,,,,,,,,Witness,,,04/10/2018,17:54,MANHATTAN,10036.0,40.76161,-73.99032,"(40.76161, -73.99032)",WEST 47 STREET                  ,9 AVENUE,,1.0,0.0,1,0,0,0,0,0,Following Too Closely,,,,,Sedan,,,,,2018-04-10 17:54:00
6386347,3578029,3044808,OCCUPANT,UNSPECIFIED,M,26.0,17247652.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,12/08/2016,15:15,MANHATTAN,10032.0,40.841934,-73.9361,"(40.841934, -73.9361)",,,513       WEST 171 STREET               ,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Van,,,,2016-12-08 15:15:00
11348881,4330719,198610df-3b94-402b-8b80-63b4cf9d335d,OCCUPANT,UNSPECIFIED,M,85.0,19712164.0,,,,,,,,,Registrant,,,07/21/2020,15:18,BROOKLYN,11216.0,40.6884,-73.95118,"(40.6884, -73.95118)",NOSTRAND AVENUE                 ,GREENE AVENUE,,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,E-Scooter,,,,2020-07-21 15:18:00
6181595,3437833,2239813,OCCUPANT,UNSPECIFIED,F,30.0,17151648.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,05/10/2016,17:50,BRONX,10451.0,40.82751,-73.92495,"(40.82751, -73.92495)",GERARD AVENUE                   ,EAST 161 STREET,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4 dr sedan,4 dr sedan,,,,2016-05-10 17:50:00
7230218,3727085,d179088d-171c-44ca-a3ec-8e3fd600811c,OCCUPANT,UNSPECIFIED,F,22.0,17651656.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,08/08/2017,9:00,,,40.877796,-73.86806,"(40.877796, -73.86806)",EAST GUN HILL ROAD              ,OLINVILLE AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,Sedan,,,,,2017-08-08 09:00:00
7300397,3828800,ec3994a5-1336-4f59-8e81-4489c0cbac08,OCCUPANT,INJURED,M,30.0,17686015.0,Not Ejected,Conscious,Entire Body,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Complaint of Pain,Passenger,,,01/14/2018,14:00,BRONX,10463.0,40.881687,-73.90283,"(40.881687, -73.90283)",WEST 234 STREET                 ,BROADWAY,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Sedan,,,,2018-01-14 14:00:00
12235612,4532040,0d4f20c6-a9eb-4064-9635-34000dd9cbd9,OCCUPANT,UNSPECIFIED,F,51.0,20227599.0,,,,,,,,,Registrant,,,05/24/2022,18:50,MANHATTAN,10029.0,40.794613,-73.9321,"(40.794613, -73.9321)",,,545       EAST 116 STREET,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,2022-05-24 18:50:00
10062146,4186232,60847fdc-2d4a-4db1-ba87-8d544722c826,OCCUPANT,UNSPECIFIED,M,35.0,19047220.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,08/09/2019,13:30,,,40.61054,-74.103455,"(40.61054, -74.103455)",STATEN ISLAND EXPRESSWAY        ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2019-08-09 13:30:00
13157396,4747266,3f57adbf-2a47-46b8-8910-8462ff73bb47,OCCUPANT,INJURED,M,27.0,20753448.0,Not Ejected,Shock,Unknown,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,08/11/2024,2:23,QUEENS,11361.0,40.762306,-73.78469,"(40.762306, -73.78469)",,,200-54    39 AVENUE,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,,Sedan,Sedan,Sedan,Sedan,,2024-08-11 02:23:00
12947232,4716876,22cd628a-68e1-43e3-8682-192077f5b813,OCCUPANT,UNSPECIFIED,M,41.0,20633067.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Does Not Apply,Passenger,,,04/11/2024,16:08,,,,,,11 AVENUE,GANSEVOORT STREET,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2024-04-11 16:08:00
7895738,3748187,b644d4ce-b7ab-4738-adb1-39a958870d73,OCCUPANT,UNSPECIFIED,F,56.0,17977525.0,,,,,,,,,Registrant,,,09/11/2017,17:30,,,40.662395,-73.887115,"(40.662395, -73.887115)",VAN SICLEN AVENUE               ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2017-09-11 17:30:00
11295454,4316967,a53d21f0-6298-4e84-8721-61f51fca68ef,OCCUPANT,UNSPECIFIED,M,38.0,19681506.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,05/31/2020,7:34,BROOKLYN,11229.0,40.60815,-73.95977,"(40.60815, -73.95977)",,,1325      KINGS HIGHWAY                 ,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Bike,,,,2020-05-31 07:34:00
6551989,3554508,2587697,OCCUPANT,UNSPECIFIED,,0.0,17326353.0,,,,,,,,,Registrant,,,11/05/2016,15:50,BROOKLYN,11214.0,40.596703,-73.99803,"(40.596703, -73.99803)",CROPSEY AVENUE                  ,BAY 31 STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2016-11-05 15:50:00
13390055,4819119,bd377aaf-0a95-45f4-bf19-288b64354d41,OCCUPANT,UNSPECIFIED,F,39.0,20886586.0,,,,,,,,,Registrant,,,06/08/2025,17:06,BROOKLYN,11236.0,40.646175,-73.910545,"(40.646175, -73.910545)",E 92 ST,KRIER PL,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,Taxi,Sedan,Station Wagon/Sport Utility Vehicle,,,2025-06-08 17:06:00
9298127,3931056,061eb6d2-9c33-4c6c-a20e-bdf1477a44a1,OCCUPANT,UNSPECIFIED,M,48.0,18669497.0,,,,,,,,,Registrant,,,06/28/2018,9:10,MANHATTAN,10022.0,40.759495,-73.96368,"(40.759495, -73.96368)",,,320       EAST 58 STREET                ,1.0,0.0,0,0,0,0,1,0,Other Vehicular,Passing or Lane Usage Improper,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2018-06-28 09:10:00
6229195,3457693,888408,OCCUPANT,UNSPECIFIED,F,30.0,17173840.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,06/06/2016,16:40,,,40.8049,-73.83165,"(40.8049, -73.83165)",Bronx Whitestone Bridge         ,,,3.0,0.0,0,0,0,0,3,0,Reaction to Uninvolved Vehicle,Passing Too Closely,,,,Tractor Truck Gasoline,4 dr sedan,,,,2016-06-06 16:40:00
12463009,4591464,606c87f6-321e-4ff3-af19-dc1296c4653a,OCCUPANT,UNSPECIFIED,M,31.0,20358008.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,12/18/2022,5:45,,,40.89664,-73.87049,"(40.89664, -73.87049)",EAST 233 STREET,,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Sedan,,,,2022-12-18 05:45:00
12133483,4505734,3488b4fb-ccce-45e2-9943-f24c3702a673,OCCUPANT,UNSPECIFIED,M,60.0,20169303.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,02/26/2022,11:15,,,,,,49 STREET,ASTORIA BOULEVARD,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,,2022-02-26 11:15:00
13015515,4732636,20b826a4-9ba9-4b43-8c59-e019df3c2a43,OCCUPANT,INJURED,M,68.0,20671334.0,Not Ejected,Unknown,Shoulder - Upper Arm,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,06/09/2024,8:52,BROOKLYN,11238.0,40.68174,-73.95859,"(40.68174, -73.95859)",CLASSON AVENUE,FULTON STREET,,2.0,0.0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,Sedan,Sedan,,,,2024-06-09 08:52:00
6028494,4023856,cce83434-7ae3-4177-9e0c-d532acae4547,OCCUPANT,UNSPECIFIED,M,27.0,17077811.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,01/04/2017,18:33,,,40.742676,-73.839516,"(40.742676, -73.839516)",LONG ISLAND EXPRESSWAY          ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,2017-01-04 18:33:00
9796285,4125114,6a87d94e-d6cb-4f0c-9d4b-9e3a50161490,OCCUPANT,INJURED,F,1.0,18915413.0,Not Ejected,Conscious,Unknown,Unknown,Child Restraint Only,,,Unknown,Passenger,,,05/02/2019,17:01,,,,,,FOREST AVENUE                   ,VANPELT AVENUE,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Driver Inattention/Distraction,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2019-05-02 17:01:00
7584702,3893601,5de2c125-3c3a-4270-a7e5-cfddb9862f00,OCCUPANT,UNSPECIFIED,M,61.0,17825677.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,05/03/2018,12:55,QUEENS,11372.0,40.75682,-73.87358,"(40.75682, -73.87358)",,,94-15     NORTHERN BOULEVARD            ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2018-05-03 12:55:00
11791793,4402622,3361ab0d-72c9-48f6-bb63-725fe96c2f9a,OCCUPANT,UNSPECIFIED,M,28.0,19970111.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,03/23/2021,20:43,,,,,"(0.0, 0.0)",PAULDING AVENUE                 ,,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2021-03-23 20:43:00
12692284,4650599,e18a3fef-153c-4d26-b14a-661684fb352d,OCCUPANT,UNSPECIFIED,M,3.0,20487911.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Child Restraint Only,,,Does Not Apply,Passenger,,,08/01/2023,7:39,BRONX,10458.0,40.868805,-73.89055,"(40.868805, -73.89055)",EAST 197 STREET,VALENTINE AVENUE,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,,,,,Bus,,,,,2023-08-01 07:39:00
7397866,3893775,07aeef60-cf18-44a3-95d1-b249b8571ea0,OCCUPANT,UNSPECIFIED,M,22.0,17733938.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,05/03/2018,16:02,,,40.78597,-73.96885,"(40.78597, -73.96885)",CENTRAL PARK WEST               ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,Motorcycle,Sedan,,,,2018-05-03 16:02:00
9812481,4128715,2fee4e39-49c8-4a52-90e6-67dd9b37ede4,OCCUPANT,UNSPECIFIED,M,26.0,18923352.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,05/03/2019,19:00,MANHATTAN,10017.0,40.750443,-73.96867,"(40.750443, -73.96867)",,,1         UN PLAZA                      ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,Sedan,,,,,2019-05-03 19:00:00
9445719,3919230,0bc84d71-eb95-4800-ba55-52ec8ce77286,OCCUPANT,UNSPECIFIED,,,18741901.0,,,,,,,,,Registrant,,,06/11/2018,6:45,QUEENS,11101.0,40.746704,-73.944214,"(40.746704, -73.944214)",JACKSON AVENUE                  ,45 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Box Truck,,,,2018-06-11 06:45:00
12868571,4696789,ee0972d8-c618-497e-8dd2-741d49174b45,OCCUPANT,UNSPECIFIED,M,35.0,20588388.0,,,,,,,,,Registrant,,,01/12/2024,18:22,BRONX,10465.0,40.823208,-73.81965,"(40.823208, -73.81965)",,,3883      EAST TREMONT AVENUE,3.0,0.0,0,0,0,0,3,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Pick-up Truck,Sedan,Sedan,Sedan,2024-01-12 18:22:00
10180095,4213470,ab972d8f-6598-4da3-bd3f-0b343a716fe3,OCCUPANT,INJURED,F,53.0,19106732.0,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Internal,Driver,,,09/26/2019,12:45,,,40.786785,-73.80971,"(40.786785, -73.80971)",CROSS ISLAND PARKWAY            ,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Taxi,,,,2019-09-26 12:45:00
12655250,4641220,67c41526-0bd0-4460-b0c4-f36856e69882,OCCUPANT,UNSPECIFIED,,,20466875.0,,,,,,,,,Registrant,,,06/26/2023,16:54,,,40.72225,-74.00592,"(40.72225, -74.00592)",CANAL STREET,AVENUE OF THE AMERICAS,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Pick-up Truck,Sedan,,,,2023-06-26 16:54:00
5810975,3433513,445656,OCCUPANT,UNSPECIFIED,M,32.0,16975389.0,,,,,,,,,Registrant,,,04/21/2016,16:05,,,,,,EAST 124 STREET                 ,2 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,,2016-04-21 16:05:00
13437040,4831718,c6254e5b-c125-4374-893d-15d4f878f198,OCCUPANT,UNSPECIFIED,M,51.0,20913879.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/30/2025,1:18,,,40.606182,-74.07613,"(40.606182, -74.07613)",STATEN ISLAND EXPRESSWAY,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Reaction to Uninvolved Vehicle,,,,Tractor Truck Diesel,Sedan,,,,2025-07-30 01:18:00
12126420,4503858,6e397d67-3bfa-4ad1-95d2-cc0c8d60d248,OCCUPANT,UNSPECIFIED,M,59.0,20165120.0,,,,,,,,,Registrant,,,02/15/2022,15:40,QUEENS,11423.0,40.72014,-73.77601,"(40.72014, -73.77601)",,,86-09     188 STREET,1.0,0.0,0,0,0,0,1,0,Fell Asleep,Unspecified,,,,Sedan,Sedan,,,,2022-02-15 15:40:00
6322114,3508021,1727817,OCCUPANT,UNSPECIFIED,M,0.0,17217272.0,,,,,,,,,Registrant,,,08/26/2016,14:35,BROOKLYN,11221.0,40.691635,-73.91381,"(40.691635, -73.91381)",,,469       CENTRAL AVENUE                ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Outside Car Distraction,,,,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,2016-08-26 14:35:00
12983780,4726124,c5bd4394-3dcd-421c-ada4-706c9115ec46,OCCUPANT,UNSPECIFIED,F,31.0,20653679.0,,,,,,,,,Registrant,,,05/20/2024,17:15,,,,,,CLEARVIEW EXPRESSWAY,26 AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,Sedan,,,,,2024-05-20 17:15:00
10032023,4178414,9664fec1-bd8d-44e0-9dab-b64146775ea0,OCCUPANT,UNSPECIFIED,F,50.0,19032142.0,,,,,,,,,Registrant,,,07/28/2019,0:26,,,40.61196,-73.96816,"(40.61196, -73.96816)",OCEAN PARKWAY                   ,,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,Van,Station Wagon/Sport Utility Vehicle,Sedan,,,2019-07-28 00:26:00
12834119,4687623,96d672b9-dd90-4afd-aed6-90507eeba235,OCCUPANT,UNSPECIFIED,F,69.0,20568763.0,,,,,,,,,Registrant,,,12/09/2023,13:30,QUEENS,11422.0,40.66308,-73.73377,"(40.66308, -73.73377)",,,140-19    248 STREET,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2023-12-09 13:30:00
10224136,4223949,4529dd58-dd86-48f3-a69e-6d6a98c1874e,OCCUPANT,UNSPECIFIED,M,61.0,19128789.0,,,,,,,,,Registrant,,,10/12/2019,13:44,,,,,,CHURCH AVENUE                   ,OCEAN PARKWAY,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,,2019-10-12 13:44:00
11047578,4279493,c6dbe868-4e96-4c79-bc58-0b2843bbc41c,OCCUPANT,UNSPECIFIED,F,59.0,19552303.0,,,,,,,,,Registrant,,,01/25/2020,18:10,QUEENS,11417.0,40.680164,-73.84095,"(40.680164, -73.84095)",ROCKAWAY BOULEVARD              ,98 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Sedan,,,,2020-01-25 18:10:00
12871842,4697479,4052f179-4b60-4649-a97a-86301418d796,OCCUPANT,UNSPECIFIED,M,45.0,20590291.0,,,,,,,,,Registrant,,,01/23/2024,18:30,QUEENS,11375.0,40.70969,-73.84603,"(40.70969, -73.84603)",METROPOLITAN AVENUE,ASCAN AVENUE,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Moped,Sedan,Station Wagon/Sport Utility Vehicle,,,2024-01-23 18:30:00
12981622,4725782,b3d6693f-84f0-4fdc-9c74-fdfb9e4e953a,OCCUPANT,UNSPECIFIED,M,57.0,20652457.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,05/18/2024,20:00,,,40.722576,-73.94049,"(40.722576, -73.94049)",BROOKLYN QUEENS EXPRESSWAY,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Sedan,,,,2024-05-18 20:00:00
